2.825304472166066672e-02,3.451506335979488064e-04,2.317439968443370767e-03,1.479217001134066429e-04,2.783886396134312990e-01,6.409940338247620923e-04,5.916868004536265718e-04,4.028400966421773893e-02,1.675952862284897094e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.671515211281494884e-02,1.429909767762930746e-03,1.020659730782505770e-01,2.948572555593905603e-02,4.930723337113554765e-05,0.000000000000000000e+00,4.684187170257876620e-03,3.461367782653715364e-02,2.465361668556777111e-04,3.338099699225876432e-02,5.916868004536265718e-04,4.043193136433114419e-03,0.000000000000000000e+00,4.930723337113554657e-03,0.000000000000000000e+00,2.491987574577190501e-01
7.943020180352791670e-02,7.393214903055168137e-04,7.080825540954245600e-04,7.187037924068559458e-02,1.772497240560634846e-01,2.398109003061415709e-02,8.955161713559780818e-04,4.165191494678967602e-05,9.812149863589977872e-02,0.000000000000000000e+00,1.077743299248182934e-02,1.368890184726242742e-01,4.050648728575296023e-03,1.270383405877085125e-03,8.667763500426932388e-02,3.925692983734927442e-03,1.041297873669741900e-05,4.810796176354208142e-03,1.610887810567090961e-02,1.700439427702688661e-02,1.554657725388924709e-02,4.394277026886311138e-03,4.862861070037694834e-03,0.000000000000000000e+00,1.038798758772934566e-01,2.603244684174354649e-04,1.364933252806297681e-01
1.525219065646264138e-01,1.765579361323695029e-02,5.874386045069594862e-04,0.000000000000000000e+00,2.464794478077117768e-01,2.170259288872933724e-03,1.631773901408220870e-05,0.000000000000000000e+00,8.211086271886167132e-02,0.000000000000000000e+00,9.790643408449325221e-05,2.627155981267235811e-03,2.248584436140528206e-02,3.671491278168497168e-03,1.093288513943507928e-01,5.546399490886542993e-02,0.000000000000000000e+00,1.321736860140659007e-03,3.095475090971394963e-02,9.627466018308503473e-04,2.708744676337646734e-02,0.000000000000000000e+00,9.790643408449325221e-05,0.000000000000000000e+00,4.007636701858590528e-02,0.000000000000000000e+00,2.042817747172951670e-01
2.990258180070770253e-02,3.167183609278755984e-04,4.951181687125944669e-02,1.879723472106941684e-01,8.072495740684111631e-02,4.914595255777380080e-03,1.359759294045694844e-01,7.808745795290726035e-04,3.351753964440173233e-02,6.552793674369839817e-04,8.114542833427985241e-03,1.142370363898475433e-02,7.535712725525315139e-04,1.061552575247914042e-02,6.898453540692849051e-02,5.133021711589707712e-04,1.321480057664584356e-03,4.040889432528067923e-04,3.333733781835655774e-02,8.680813420121445689e-02,5.193088986938098305e-03,4.100956707876458190e-03,5.788301079026691260e-04,4.477742344152723622e-04,1.106329998689441207e-02,1.201345506967803985e-04,2.319470534271110829e-01
7.185903930313443030e-03,4.642637059628380164e-03,7.102346907867937778e-03,1.589672352025735605e-02,2.605934637519191806e-03,8.767220580094628457e-02,4.021181705189935500e-03,1.874810691121021932e-03,1.170320545627356532e-02,1.775586726966984445e-04,1.763575404990443130e-02,4.033193027166476902e-02,5.751334301202176702e-02,1.435248529918636273e-01,3.738654523046071321e-02,1.568783096414359118e-02,1.305578475711017942e-04,1.020074574642532567e-01,3.512006099662638714e-02,5.203513572793833780e-02,1.221708114431342279e-01,3.587729651253877827e-02,5.169046301035062907e-02,7.363462603010141692e-04,3.786177579561952194e-03,6.005660988270683509e-04,1.408823621570245432e-01
1.049959745952231821e-01,2.459969585830575024e-04,2.840146703640755027e-03,0.000000000000000000e+00,1.883889435548796731e-01,2.236335987118704804e-03,0.000000000000000000e+00,8.833527149118882912e-03,9.361302442078897612e-02,0.000000000000000000e+00,4.025404776813668517e-04,9.334466410233473177e-02,5.367206369084891356e-04,1.789068789694963876e-04,1.059575990696842301e-01,5.836836926379819490e-02,0.000000000000000000e+00,1.724662313265944991e-01,2.399588514178370088e-02,3.996332408981125017e-02,2.574022721173629263e-02,0.000000000000000000e+00,4.249038375525539171e-04,0.000000000000000000e+00,6.731371321227301585e-03,0.000000000000000000e+00,7.073530727256463480e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.995687796463993413e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.312203536006899694e-04
5.634186358406687717e-02,1.443266684367107162e-03,9.878207353852228728e-03,2.960739061468183400e-02,2.414612394393045036e-01,3.009074879671043944e-03,8.727678723389770826e-03,1.436458822648394333e-03,9.026543852841260873e-02,1.361572343742553933e-05,5.650525226531599027e-03,8.543866456984525529e-03,1.951813954754950953e-02,1.735323952099885117e-02,9.929947102914445101e-02,3.676245328104895543e-03,8.850220234326600392e-05,3.346744820919197311e-02,5.479647897391907996e-02,3.099619440529923983e-02,2.066866817801196743e-02,4.779118926536363859e-03,1.878969834364724312e-03,0.000000000000000000e+00,3.896820047791189207e-02,5.582446609344470954e-04,2.175724526683414095e-01
5.183526697876382483e-02,2.621369403376323792e-03,1.364345675357277188e-02,3.885794645004903253e-04,1.076303437386278844e-01,1.850378402383287459e-03,2.713888323495488339e-04,6.681716411006050071e-02,5.738640218591368330e-02,1.850378402383287473e-05,1.327954900110405942e-02,7.395345681525205411e-03,1.039295869338613051e-02,2.707720395487544021e-03,5.536948972731590285e-02,1.989773575362828451e-02,1.042379833342585221e-03,1.541982001986072883e-04,5.939714671650352801e-02,1.089009369082644119e-01,2.430163635130050750e-02,4.872663126275990266e-04,4.120175909306786344e-03,0.000000000000000000e+00,2.282133362939387736e-03,2.467171203177716518e-05,3.877838017874655208e-01
3.930372191636823803e-02,6.681276391041744982e-05,2.823952821280310919e-03,8.908368521388992857e-06,8.242913392841234865e-02,8.195699039677873700e-04,4.008765834625046447e-05,3.269593956562795167e-01,6.162809343096905396e-02,0.000000000000000000e+00,4.454184260694496429e-05,1.333137349225862849e-02,9.621038003100112557e-04,7.883906141429258916e-04,1.098000962103800326e-01,1.514422648636128718e-04,0.000000000000000000e+00,2.480089796354695633e-02,1.724214727314839560e-02,1.945587685071355905e-02,1.605288007554296625e-02,7.572113243180643590e-05,5.166853742405616047e-03,0.000000000000000000e+00,1.384805886649919000e-02,6.102232437151460616e-04,2.635897161793789301e-01
2.024091931359561433e-02,1.386364336547644786e-02,3.148587448781539622e-02,2.156566745740780625e-02,2.928309559752302962e-02,5.114143997042422396e-03,5.047906589851813147e-02,7.239902646415478102e-04,2.680304383992113126e-02,1.540404818386271937e-05,3.866416094149542453e-03,9.641393758279676041e-02,2.090329338550171029e-02,1.339844111032379437e-01,2.279799131211682466e-03,4.257678918019655590e-02,1.540404818386271937e-05,1.233710219045565243e-01,1.367109276317816369e-01,1.671031146985427762e-01,0.000000000000000000e+00,1.232323854709017549e-03,3.080809636772543873e-05,6.623740719060969328e-04,3.234850118611171067e-04,9.427277488523984686e-03,6.152376844634770137e-02
6.861281170673436125e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.419590861579811625e-01,0.000000000000000000e+00,1.119904434821561938e-04,0.000000000000000000e+00,1.764222786322233727e-01,0.000000000000000000e+00,2.986411826190831474e-04,8.025981782887860183e-03,0.000000000000000000e+00,1.985963864416902952e-02,5.554725996714947323e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.247722860982529391e-03,9.743168582947587739e-03,7.466029565477078685e-05,8.212632522024787638e-04,3.733014782738539343e-05,3.733014782738539343e-05,0.000000000000000000e+00,4.031655965357623141e-03,0.000000000000000000e+00,1.111691802299537152e-01
2.060445621001544270e-01,6.787829421846628428e-05,2.715131768738651371e-04,6.227833494544281721e-03,1.312935905920684099e-01,7.466612364031291948e-04,0.000000000000000000e+00,2.019888340206010546e-01,1.687624090006618061e-01,0.000000000000000000e+00,1.069083133940844062e-03,3.376945137368698134e-03,3.393914710923314214e-05,3.757063584992108990e-02,7.661762459909382539e-02,1.696957355461657107e-05,0.000000000000000000e+00,8.858117395509850986e-03,1.220112338576931528e-02,1.187870148823160009e-04,4.921176330838805983e-04,0.000000000000000000e+00,8.484786777308286551e-05,0.000000000000000000e+00,6.618133686300463293e-04,0.000000000000000000e+00,1.434947139778377234e-01
8.358134920634920084e-02,0.000000000000000000e+00,1.480654761904761918e-01,0.000000000000000000e+00,7.688492063492063933e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.463293650793650799e-02,9.895833333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.960317460317460042e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.240079365079365011e-03,3.340773809523809312e-01,9.920634920634920084e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.160714285714285754e-01,4.216269841269841036e-03,2.083333333333333218e-02,0.000000000000000000e+00,1.959325396825396803e-02,9.920634920634920084e-04,0.000000000000000000e+00,7.936507936507936067e-02
2.891041689343637824e-02,3.221944051376945690e-03,3.635572003918580413e-03,2.830085991074344099e-04,5.614455208446718359e-02,2.133449439425274749e-03,1.959290301513007411e-04,2.612387068684010063e-04,2.399042124741482609e-02,0.000000000000000000e+00,8.272559050832698803e-04,4.375748340045716896e-03,3.504952650484380317e-03,1.001415042995537109e-03,1.283335147491019845e-01,1.175574180907804555e-03,0.000000000000000000e+00,1.502122564493305664e-03,2.843147926417764065e-02,1.726352454555350052e-02,1.306193534342005086e-03,2.176989223903341719e-05,1.719821486883640026e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.176989223903341719e-04,6.915423968651355224e-01
5.744234800838574767e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.132075471698113130e-02,3.069182389937106792e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.457023060796646119e-02,1.023060796645702264e-01,0.000000000000000000e+00,1.677148846960167632e-03,1.802935010482180356e-02,2.641509433962264258e-02,7.127882599580712651e-03,2.649895178197064771e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.385744234800838158e-04,0.000000000000000000e+00,5.492662473794548972e-02,0.000000000000000000e+00,4.192872117400419079e-04,0.000000000000000000e+00,5.870020964360587144e-03,1.970649895178197206e-02,5.744234800838574767e-02
1.215924122252917683e-01,4.412455944461626811e-02,3.679784164993561008e-02,3.030287145131218760e-02,2.061895301150292945e-02,3.736049443550373828e-02,1.704558361247551432e-02,8.731078179031923070e-02,5.404437268582831105e-02,2.904127110603209154e-03,7.103054575572830855e-03,2.386731179526428021e-02,3.435676729764157444e-02,2.652855462886758234e-02,5.934414255734427740e-02,3.282083003517453912e-02,2.496990157070990476e-03,2.666659677191069583e-02,7.918551640866765273e-02,1.551121898201782701e-01,9.807981631658130653e-03,7.064612459788672909e-03,7.108820892940455327e-02,4.158737980286184282e-04,1.176328742995234877e-02,2.760842860862256810e-04,0.000000000000000000e+00
